B2 nu
0	192.760000000000
0.000403219302914469	192.760000000000
0.00161287721165788	192.760000000000
0.00362897372623022	192.760000000000
0.00645150884663151	192.760000000000
0.0100804825728617	192.760000000000
0.0145158949049209	192.760000000000
0.0197577458428090	192.760000000000
0.0258060353865260	192.760000000000
0.0326607635360720	192.760000000000
0.0403219302914469	192.760000000000
0.0487895356526508	192.760000000000
0.0580635796196836	192.760000000000
0.0681440621925453	192.760000000000
0.0790309833712359	192.760000000000
0.0907243431557556	192.760000000000
0.103224141546104	192.760000000000
0.116530378542282	192.760000000000
0.130643054144288	192.760000000000
0.145562168352123	192.760000000000
0.161287721165788	192.760000000000
0.177819712585281	192.760000000000
0.195158142610603	192.760000000000
0.213303011241754	192.760000000000
0.232254318478734	192.760000000000
0.252012064321543	192.760000000000
0.272576248770181	192.760000000000
0.293946871824648	192.760000000000
0.316123933484944	192.760000000000
0.339107433751069	192.760000000000
0.362897372623022	192.760000000000
0.387493750100805	192.760000000000
0.412896566184416	192.760000000000
0.439105820873857	192.760000000000
0.466121514169126	192.760000000000
0.493943646070225	192.760000000000
0.522572216577152	192.760000000000
0.552007225689908	192.760000000000
0.582248673408494	192.760000000000
0.613296559732908	192.760000000000
0.645150884663151	192.760000000000
0.677811648199223	192.760000000000
0.711278850341124	192.760000000000
0.745552491088853	192.760000000000
0.780632570442412	192.760000000000
0.816519088401800	192.760000000000
0.853212044967017	192.760000000000
0.890711440138062	192.760000000000
0.929017273914937	192.936852914469
0.968129546297640	193.694308872812
1.00804825728617	195.005675339400
1.04877340688053	196.815922293481
1.09030499508072	199.060020448588
1.13264302188674	201.662407999649
1.17578748729859	204.536446810640
1.21973839131627	207.583868042766
1.26449573393978	210.694207223187
1.31005951516911	213.744228754279
1.35642973500427	216.595840569523
1.40360639344527	219.236787154171
1.45158949049209	222.016072206298
1.50037902614474	225.383690253431
1.54997500040322	229.834615213925
1.60037741326753	235.910671219854
1.65158626473767	244.202434362574
1.70360155481363	255.351165360994
1.75642328349543	270.050773152526
1.81005145078305	289.051595416260
1.86448605667651	313.223584005200
1.91972710117579	343.664834353772
1.97577458428090	381.576489539377
2.03262850599184	428.245866748943
2.09028886630861	485.049441590854
2.14875566523121	553.455875346596
2.20802890275963	635.029085162162
2.26810857889389	731.430557018662
2.32899469363397	844.465951802201
2.39068724697989	976.120427474472
2.45318623893163	1128.50251512820
2.51649166948920	1303.84194663495
2.58060353865260	1504.49330288983
2.64552184642183	1732.93970913031
2.71124659279689	1991.83429598778
2.77777777777778	2283.43489544582
2.84511540136449	2609.18917307648
2.91325946355704	2970.38934092265
2.98220996435541	3368.35419420530
3.05196690375962	3804.42950802290
3.12253028176965	4279.98843874557
3.19390009838551	4796.40573392753
